,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
617,cci,EQ_MICS,PUBLISHED,2012,SEAR,BGD,,,,BGDMICS201205,No data,,,,Not calculated.
618,cci,EQ_MICS,PUBLISHED,2012,SEAR,BGD,,,,BGDMICS201206,No data,,,,Not calculated.
619,cci,EQ_MICS,PUBLISHED,2012,SEAR,BGD,,,,BGDMICS201207,No data,,,,Not calculated.
620,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201407,54.7,54.721059999999994,,,
621,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,NHLM,,,,56.7,56.739059999999995,,,
622,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,WQ1,,56.8,56.84048000000001,,,
623,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,PRLM,,,,60.4,60.35751,,,
624,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,RUR,,,62.7,62.65585,,,
625,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,WQ2,,63.0,62.99139,,,
626,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201402,63.3,63.261880000000005,,,
627,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,WQ3,,64.0,64.02284,,,
628,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201401,64.5,64.53497,,,
629,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201406,64.5,64.54073000000001,,,
630,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201405,65.0,65.04201,,,
631,cci,EQ_DHS,PUBLISHED,2014,SEAR,BGD,,,,BGDDHS201403,67.0,67.02651,,,
